STNAM,FIPST,LEAID,leanm11,ALL_RLA00numvalid_1112,ALL_RLA00pctprof_1112
NEW MEXICO,35,3500300,CARLSBAD MUNICIPALS,3218,56
NEW MEXICO,35,3500330,CARRIZOZO MUNICIPALS,82,42
NEW MEXICO,35,3500390,CENTRAL CONSOLIDATEDS,3200,42
NEW MEXICO,35,3500420,CHAMA VALLEY INDEP.S,211,58
NEW MEXICO,35,3500480,CIMARRON MUNICIPALS,210,62
NEW MEXICO,35,3500510,CLAYTON MUNICIPALS,283,69
NEW MEXICO,35,3500540,CLOUDCROFT MUNICIPALS,197,72
NEW MEXICO,35,3500570,CLOVIS MUNICIPALS,4448,56
NEW MEXICO,35,3500600,COBRE CONSOLIDATEDS,662,60
NEW MEXICO,35,3500630,CORONA MUNICIPALS,45,64.5
NEW MEXICO,35,3500660,CUBA INDEPENDENTS,275,34
NEW MEXICO,35,3500690,DEMING,2773,38
NEW MEXICO,35,3500720,DES MOINES MUNICIPALS,42,64.5
NEW MEXICO,35,3500750,DEXTER CONSOLIDATEDS,525,44
NEW MEXICO,35,3500790,DORA MUNICIPALS,120,67
NEW MEXICO,35,3500810,DULCE INDEPENDENTS,362,27
NEW MEXICO,35,3500840,ELIDA MUNICIPALS,81,62
NEW MEXICO,35,3500900,ESPANOLA,2271,42
NEW MEXICO,35,3500930,ESTANCIA MUNICIPALS,447,50
NEW MEXICO,35,3500960,EUNICE MUNICIPALS,306,42
NEW MEXICO,35,3500990,FARMINGTON MUNICIPALS,5604,52
NEW MEXICO,35,3501020,FLOYD MUNICIPALS,119,52
NEW MEXICO,35,3501050,FORT SUMNER MUNICIPALS,175,62
NEW MEXICO,35,3501080,GADSDEN INDEPENDENTS,7437,43
NEW MEXICO,35,3501110,GALLUP-MCKINLEY CTYS,6086,33
NEW MEXICO,35,3501140,GRADY MUNICIPALS,62,77
NEW MEXICO,35,3501170,GRANTS-CIBOLA County,1783,46
NEW MEXICO,35,3501200,HAGERMAN MUNICIPALS,234,49
NEW MEXICO,35,3501230,HATCH VALLEY,712,40
NEW MEXICO,35,3501260,HOBBS MUNICIPALS,4518,42
NEW MEXICO,35,3501290,HONDO VALLEY,99,32
NEW MEXICO,35,3501320,HOUSE MUNICIPALS,41,54.5
NEW MEXICO,35,3501350,JAL,206,42
NEW MEXICO,35,3501380,JEMEZ MOUNTAIN,174,37
NEW MEXICO,35,3501410,JEMEZ VALLEY,270,30
NEW MEXICO,35,3501470,LAKE ARTHUR MUNICIPALS,64,32
NEW MEXICO,35,3501500,LAS CRUCES,12791,53
NEW MEXICO,35,3501530,LAS VEGAS CITY,948,52
NEW MEXICO,35,3501560,WEST LAS VEGAS,879,47
NEW MEXICO,35,3501590,LOGAN MUNICIPALS,131,67
